sentence1,sentence2,label,idx,label_ok,CosCls,EucCls,IcmCls,CosAvg,EucAvg,IcmAvg,CosSum,EucSum,IcmSum,CosF_ind,EucF_ind,IcmF_ind,CosF_joint,EucF_joint,IcmF_joint,CosF_inf,EucF_inf,IcmF_inf,model
A man is speaking.,A man is dancing.,1.2000000476837158,156,0.24000000953674316,1.000000238418579,1.0,0.16185904706299978,0.9819530248641968,0.8205071223871705,0.6916137841305925,0.9819530248641968,0.946967433167632,0.029845719432428527,0.9798469543457031,0.8864579263829138,0.16509641316889198,0.9788718223571777,0.8237929973609133,0.3726580105678272,0.9788383841514587,0.8518948692898118,0.2223622541353606,fasttext-wiki-news-subwords-300
A man is dancing.,A man is speaking.,1.2000000476837158,157,0.24000000953674316,1.000000238418579,1.0,0.16185904706299978,0.9819530248641968,0.8205071223871705,0.6916137841305925,0.9819530248641968,0.946967433167632,0.029845719432428527,0.9798469543457031,0.8864579263829138,0.16509641316889198,0.9788718223571777,0.8237929973609133,0.3726580105678272,0.9788383841514587,0.8518948692898118,0.2223622541353606,fasttext-wiki-news-subwords-300
A person is combing a cat hair.,A person is brushing a cat.,4.400000095367432,158,0.8800000190734864,1.0,1.0,0.0950472586040038,0.9759079217910767,0.7869608014569461,0.6782737310157235,0.9759079217910767,0.9036044017397237,0.07559789038115043,0.9690893888473511,0.8241908031488665,0.2640534747420773,0.9653458595275879,0.7567285664932948,0.42751432598482664,0.9659101366996765,0.7828180088983913,0.2907209464092786,fasttext-wiki-news-subwords-300
A man is playing the drums.,A man is playing guitar.,1.7999999523162842,159,0.35999999046325687,1.000000238418579,1.0,0.16185904706299978,0.9632762670516968,0.7716590545932519,0.47206057811567315,0.9632762670516968,0.9067928212580189,0.04058053663157317,0.9571971893310547,0.8190131215821058,0.18967471258107205,0.9552538990974426,0.7337158603129116,0.3910281477492026,0.9556959271430969,0.7669732145361721,0.25372739426648844,fasttext-wiki-news-subwords-300
A man is peeling a banana.,A woman is peeling a potato.,1.399999976158142,160,0.27999999523162844,0.8119810223579407,0.7743344347617662,0.1240642780325551,0.9843772649765015,0.8282985925408382,0.7495287217045369,0.984377384185791,0.9289772745950962,0.07083212185016531,0.9815999269485474,0.8709745280027559,0.24906817083264743,0.9790908098220825,0.8209084355196806,0.3900968591300852,0.9797298908233643,0.8413825844737931,0.27278347796201013,fasttext-wiki-news-subwords-300
A boy is riding a horse.,A monkey is riding a bus.,0.4000000059604645,161,0.0800000011920929,0.5474681854248047,0.6239305430825572,0.10161558414561417,0.9592046141624451,0.7163455447655158,0.7665258372025691,0.9592046737670898,0.8826689246112371,0.07218894759427893,0.9507493376731873,0.7839546577310468,0.25416414520369407,0.94364994764328,0.6945793169402994,0.4062855329019608,0.9458916783332825,0.7329758055538023,0.282949550162882,fasttext-wiki-news-subwords-300
The puppy tried to get out of the tub.,A puppy is trying to get out of a bathtub.,4.400000095367432,162,0.8800000190734864,0.9999999403953552,1.0,0.15580136828151162,0.8691749572753906,0.5459724412724205,0.49161685807320976,0.8691750168800354,0.7142126962626735,0.12279219225936593,0.8903732299804688,0.6262801567387075,0.30487783622314374,0.9087768793106079,0.6022147786087142,0.3941015292759028,0.9054989218711853,0.5926498639513029,0.3091952659802766,fasttext-wiki-news-subwords-300
A woman is peeling an onion.,The woman is slicing green onions.,3.25,163,0.65,1.000000238418579,1.0,0.1286917650034186,0.8323847055435181,0.5172227823332632,0.324047167147417,0.8323847055435181,0.8003035945351489,0.0368673163230452,0.8620986342430115,0.6532196416618061,0.17476980228977068,0.8758907318115234,0.514061046403711,0.3642997969887126,0.8698937892913818,0.5730609773415805,0.22699979115586189,fasttext-wiki-news-subwords-300
A person is mixing a pot of rice.,A person is peeling a potato.,0.777999997138977,164,0.15559999942779543,1.0,1.0,0.0950472586040038,0.9115890860557556,0.6062048924118988,0.6000786357413741,0.9115892648696899,0.7976019746450582,0.078026207390853,0.8896626830101013,0.6527226499958897,0.25133162945696824,0.8848726749420166,0.5468185789933571,0.38446345167545193,0.882129967212677,0.5793672552175376,0.27183249055679165,fasttext-wiki-news-subwords-300
A man is playing a guitar.,The girl is playing the guitar.,2.25,165,0.45,0.6418483853340149,0.6758732309310986,0.11643251857816814,0.7183815240859985,0.32806841598321734,0.3310876395337615,0.7183815240859985,0.7220615894024298,0.037429331778982666,0.8099116086959839,0.6093725362781212,0.15845264133544124,0.8861437439918518,0.5974924174045637,0.30306923347444903,0.8581745028495789,0.5996715315909984,0.19626374876872404,fasttext-wiki-news-subwords-300
A lion cub tries to climb a fence.,A lion tries to climb over a wall.,2.75,166,0.55,0.9999998807907104,1.0,0.2015966331360476,0.9628600478172302,0.752533680627466,0.5733504187353228,0.9628599286079407,0.8683914686669173,0.09908745020178203,0.9674919843673706,0.8053653060984823,0.3182102406928809,0.9689154624938965,0.7592670356290562,0.48127874297980633,0.9683372378349304,0.7729765166975231,0.36556968569779436,fasttext-wiki-news-subwords-300
A man is talking on a cell phone.,A guy is talking into a microphone.,2.0,167,0.4,0.6992257833480835,0.6769422209217446,0.1364165655353673,0.9432147741317749,0.7031909955891571,0.5410163312137426,0.9432147145271301,0.8437369906094203,0.08339253337110017,0.9343758225440979,0.7333375480022077,0.27560398417968324,0.9323858022689819,0.6499804548005835,0.432699763655352,0.931464433670044,0.6734709095100844,0.3171142410324465,fasttext-wiki-news-subwords-300
A man is playing a guitar.,A man is cleaning a cd.,0.8330000042915344,168,0.1666000008583069,1.000000238418579,1.0,0.16185904706299978,0.9530576467514038,0.696499470360011,0.7367041616178945,0.9530577063560486,0.8744597731488031,0.06980838509071262,0.937084972858429,0.7532889292522812,0.24766255451370073,0.9262147545814514,0.647192770520243,0.3934862969180767,0.9294745326042175,0.6930970517230497,0.27247458597060725,fasttext-wiki-news-subwords-300
Someone is pouring chicken broth into a pot.,The man is pouring broth into the pot.,3.75,169,0.75,0.4233621656894684,0.5056163122432875,0.10780003324679124,0.8891832232475281,0.6254251091078606,0.35304130878468454,0.8891831040382385,0.8007920826757847,0.07001579333829391,0.9060157537460327,0.7076035692895477,0.22830513471752711,0.9356324672698975,0.6777519529962195,0.3830480995081741,0.9250465035438538,0.68890796047049,0.2612397580039105,fasttext-wiki-news-subwords-300
A woman is chopping an onion.,A woman is chopping garlic with a knife.,1.7999999523162842,170,0.35999999046325687,1.000000238418579,1.0,0.1286917650034186,0.915549099445343,0.6505825028391181,0.4637827365952868,0.9155490398406982,0.8139620911326918,0.06403755824453537,0.9003219604492188,0.6888444630603193,0.24217527023385677,0.8928914070129395,0.5530740124479787,0.4256722035344732,0.8970475196838379,0.6158433945377149,0.29351444560103535,fasttext-wiki-news-subwords-300
The man is shaking hands with other men.,A man is shaking another mans hand.,4.333000183105469,171,0.8666000366210938,1.000000238418579,1.0,0.16185904706299978,0.8441373705863953,0.5693606490511112,0.2957421605527377,0.8441373705863953,0.7814989902097957,0.054622750278959645,0.8695254325866699,0.6788162195594563,0.18376524125719507,0.8852289319038391,0.5906472688527369,0.3094155796523217,0.877199649810791,0.6140187465812506,0.22186323833391713,fasttext-wiki-news-subwords-300
A target is being hit with gun fire.,The target was being shot with bullets.,4.214000225067139,172,0.8428000450134278,1.0,1.0,0.11195970155418591,0.8892600536346436,0.6306039552184268,0.31093429983808185,0.8892599940299988,0.7989461650236693,0.05640473050793633,0.8990256786346436,0.684093526503482,0.19148715219986348,0.896981418132782,0.5866091974084533,0.32046245594432143,0.8927480578422546,0.6017112758685377,0.22515649003714794,fasttext-wiki-news-subwords-300
A woman is applying makeup.,A man is playing a guitar.,0.0,173,0.0,0.8119810223579407,0.7743344347617662,0.1240642780325551,0.9317315220832825,0.6467379980088874,0.5505685006666166,0.9317314624786377,0.8378583523955927,0.04595228502530778,0.9228455424308777,0.7417987567379245,0.19323246688868911,0.9185230731964111,0.6490428116053326,0.3578006853197948,0.9191904664039612,0.692024473863222,0.2353372701275594,fasttext-wiki-news-subwords-300
A woman is slicing a big pepper.,A person is cutting a green pepper.,3.4000000953674316,174,0.6800000190734864,0.6830307245254517,0.7563319359251921,0.08713913731347983,0.9725780487060547,0.7913720552130407,0.5628175901004749,0.9725780487060547,0.9013748032584166,0.07550725595089966,0.9692515134811401,0.8271670183240232,0.26037089832664423,0.9678924679756165,0.7666505256010252,0.42040698226170226,0.9673582315444946,0.7885600835358285,0.2926088711069891,fasttext-wiki-news-subwords-300
A man puts some cheese on a pizza.,A man is sprinkling shredded cheese on a pizza.,4.199999809265137,175,0.8399999618530274,1.000000238418579,1.0,0.16185904706299978,0.9713692665100098,0.795581375030882,0.4681174246079829,0.9713691473007202,0.8874892166814509,0.09556036215554334,0.9840824604034424,0.8663675491374282,0.31177705524486904,0.9909557700157166,0.8704608750403786,0.4889453166318005,0.9874355792999268,0.8569835189977278,0.3638097117457561,fasttext-wiki-news-subwords-300
A man is staring at a leaf.,A man is slicing a vegetable.,0.800000011920929,176,0.1600000023841858,1.000000238418579,1.0,0.16185904706299978,0.9464913010597229,0.6921419202528314,0.6520537868470999,0.9464911818504333,0.8561067039442395,0.07320583459703751,0.9446159601211548,0.7612427531835103,0.25657495610182135,0.9450387954711914,0.6883028976762406,0.41058595346381854,0.9440444111824036,0.7142123771003395,0.2886736555453052,fasttext-wiki-news-subwords-300
A person is picking a komodo dragon and putting it in a box.,A person is placing a baby komodo dragon into a container.,4.199999809265137,177,0.8399999618530274,1.0,1.0,0.0950472586040038,0.9541752338409424,0.7583697879644654,0.4092004532278184,0.9541753530502319,0.7945455131203991,0.16921592259670584,0.9380589723587036,0.7004833103027124,0.3789205081663143,0.9382224082946777,0.666300419272924,0.4404154387277698,0.9352632761001587,0.6551718064058599,0.385685500461266,fasttext-wiki-news-subwords-300
A person drops a camera down an escelator.,A man tosses a bag down an escalator.,2.75,178,0.55,0.720392644405365,0.7321129099033616,0.09856240002898091,0.9542630314826965,0.7374970224345334,0.5276759921507232,0.9542630314826965,0.8597244389551353,0.08182777018166282,0.9560729265213013,0.7741367235973178,0.3028921554239427,0.9589254856109619,0.7057252058548608,0.5389700324200941,0.956225574016571,0.7292541351528093,0.348607858130697,fasttext-wiki-news-subwords-300
The man is playing the keyboards.,A man is playing guitar.,2.200000047683716,179,0.4400000095367432,1.000000238418579,1.0,0.16185904706299978,0.8061387538909912,0.49024727195578377,0.3224950405867656,0.806138813495636,0.8066908336129092,0.030346839880541248,0.8669614791870117,0.7036690519343765,0.1460698293230601,0.9008315205574036,0.6219651264329221,0.30815617041886667,0.8899691700935364,0.658178634919633,0.19317088219381723,fasttext-wiki-news-subwords-300
A woman is applying eye shadow.,A woman is washing a bowl.,1.2000000476837158,180,0.24000000953674316,1.000000238418579,1.0,0.1286917650034186,0.8847905993461609,0.5375399569055874,0.5009341926075254,0.8847904801368713,0.80870761975752,0.05098763135837435,0.870484471321106,0.6623285719318711,0.20388147039295712,0.8675805330276489,0.5306008424244136,0.37434652351889774,0.86552894115448,0.5849356803925074,0.24732009557497098,fasttext-wiki-news-subwords-300
A woman is playing the flute.,A man is playing a keyboard.,1.0,181,0.2,0.8119810223579407,0.7743344347617662,0.1240642780325551,0.9211469292640686,0.6260448346762091,0.510425669565466,0.9211469292640686,0.8453168405416078,0.05174530836270928,0.9129809737205505,0.7301301784644774,0.20292090383260944,0.9147439002990723,0.6382933328568239,0.36133181719665297,0.911148190498352,0.6724272595304216,0.24507073567403215,fasttext-wiki-news-subwords-300
A man is riding on a horse.,A woman is riding an elephant.,1.5329999923706055,182,0.3065999984741211,0.8119810223579407,0.7743344347617662,0.1240642780325551,0.9039722681045532,0.6003174362946391,0.5292449181652136,0.9039722681045532,0.8053693559678873,0.062001905959707115,0.8928112387657166,0.6725984020794107,0.24192087057359501,0.8906983137130737,0.5507696943856657,0.4348660845641146,0.8909381628036499,0.601658761904261,0.2947245444484459,fasttext-wiki-news-subwords-300
A man is playing flute.,A man is dancing.,0.20000000298023224,183,0.04000000059604645,1.000000238418579,1.0,0.16185904706299978,0.9609564542770386,0.7332451569360332,0.6017414242362503,0.9609564542770386,0.9140288292129745,0.033029011556583956,0.9583677053451538,0.8302106421041506,0.1721626214578074,0.9582023620605469,0.7475434482441456,0.37714838263073747,0.9573860764503479,0.7810814868798914,0.23143952153314623,fasttext-wiki-news-subwords-300
A tiger is walking around his cage.,A tiger walks around aimlessly.,3.0,184,0.6000000000000001,0.9999998211860657,1.0,0.15256109690373174,0.880827009677887,0.6139363845350686,0.3488250033062754,0.8808270692825317,0.8160475235260587,0.037888556163572396,0.8875668048858643,0.6985147011042954,0.1717639455980626,0.8986088037490845,0.6042241525473032,0.34671463711605166,0.8918960690498352,0.6315005001016858,0.22917911098174837,fasttext-wiki-news-subwords-300
A person pours cooking oil into a pot.,A person is pouring olive oil into a pot on the stove.,3.799999952316284,185,0.7599999904632568,1.0,1.0,0.0950472586040038,0.9187630414962769,0.6598118178625101,0.4417891775773757,0.9187630414962769,0.7310241835026299,0.12161990745756963,0.9044875502586365,0.627136817546593,0.33668906715256885,0.9057889580726624,0.570834967871626,0.46671195515575714,0.8997708559036255,0.5532400376325423,0.37675610129105147,fasttext-wiki-news-subwords-300
A woman is cutting potato.,A woman is riding a horse.,0.75,186,0.15000000000000002,1.000000238418579,1.0,0.1286917650034186,0.9318744540214539,0.6389950318277093,0.5720756618806094,0.9318745732307434,0.8336001182974797,0.04742386469114354,0.9236619472503662,0.7409365372645886,0.19669491277456627,0.9204211235046387,0.6518593773461858,0.361860017410897,0.9202025532722473,0.6926088937452664,0.23831486789374934,fasttext-wiki-news-subwords-300
A parrot is talking.,A parrot is talking into a microphone.,3.0,187,0.6000000000000001,1.0000003576278687,1.0,0.13480387821111273,0.9670528769493103,0.7615757598860863,0.5666882557520256,0.9670529365539551,0.8459845799665442,0.044432004260190894,0.9643069505691528,0.7960204457110198,0.19802962973721525,0.9617213606834412,0.7541615621975065,0.3790916867745423,0.9630962610244751,0.7706881597529033,0.2478366608617863,fasttext-wiki-news-subwords-300
A man is singing into a microphone.,A man is dancing in the rain.,0.4000000059604645,188,0.0800000011920929,1.000000238418579,1.0,0.16185904706299978,0.8842560648918152,0.5907320461652876,0.4402560665687294,0.8842560648918152,0.806525762844514,0.06272856154145129,0.8648815155029297,0.6449433368433826,0.22383175778954195,0.8668793439865112,0.5266438399238471,0.37816506502450464,0.8620966076850891,0.5629138111342534,0.26863740546513865,fasttext-wiki-news-subwords-300
A woman is exercising.,A woman lifts weights.,3.4000000953674316,189,0.6800000190734864,1.000000238418579,1.0,0.1286917650034186,0.8795223236083984,0.5577602499688334,0.5123323718326773,0.8795223832130432,0.8693368264322187,0.022543949604648058,0.8851541876792908,0.7388218760887351,0.13230943483664728,0.8898012638092041,0.6091522855000939,0.3098010928268311,0.8871343731880188,0.6697583886469466,0.18135073810780633,fasttext-wiki-news-subwords-300
A child runs into and out of the ocean waves.,A young boy is running toward and from the ocean waves.,3.799999952316284,190,0.7599999904632568,0.5703542232513428,0.6962925623230543,0.089033328384685,0.9370288848876953,0.732641551945052,0.3025174160295384,0.9370290040969849,0.8226525358796938,0.10829257660553086,0.9663190841674805,0.8098494267136935,0.29838359485666904,0.9865735173225403,0.8560602896678895,0.3957273373796578,0.9747651219367981,0.8027425657539482,0.3496291224106205,fasttext-wiki-news-subwords-300
A man is playing the piano.,A man is playing a wooden flute.,1.399999976158142,191,0.27999999523162844,1.000000238418579,1.0,0.16185904706299978,0.9375920295715332,0.6861378586259502,0.49532875101422225,0.9375921487808228,0.8401013693208229,0.058907716573745175,0.9295539855957031,0.7442236462496623,0.22166906138359932,0.9293386936187744,0.6641986523647336,0.3869793905848449,0.9271029233932495,0.6923617740416983,0.2696758771864913,fasttext-wiki-news-subwords-300
A guy is riding a horse.,A man is riding a horse in the desert.,3.4000000953674316,192,0.6800000190734864,0.6992257833480835,0.6769422209217446,0.1364165655353673,0.9201602935791016,0.6006383938291189,0.5950781174603514,0.9201602935791016,0.7984256549171902,0.08701805219742864,0.8953681588172913,0.6614341356862408,0.2646792979063211,0.8910305500030518,0.5712906646808411,0.387099736230049,0.8868478536605835,0.5841370133979915,0.2927111422458803,fasttext-wiki-news-subwords-300
A dog is stealing food from a refrigerator.,The dog took something out of the refrigerator.,3.200000047683716,193,0.6400000095367432,1.0,1.0,0.2444591996359781,0.706734299659729,0.3744116621440544,0.26107352084383295,0.7067344188690186,0.6672970645644716,0.05787986548818243,0.7748069167137146,0.5357949870232563,0.1946199593102708,0.8610393404960632,0.5289935926098922,0.32548991513174463,0.8220000267028809,0.5034914526880137,0.23394307270571563,fasttext-wiki-news-subwords-300
A person uses a blowtorch on two cameras.,A person is burning cameras.,2.3329999446868896,194,0.466599988937378,1.0,1.0,0.0950472586040038,0.915064811706543,0.6719740980884661,0.37798234985041335,0.9150648713111877,0.8048671953593343,0.046193755719126414,0.9137928485870361,0.7045006596022031,0.20028841605405018,0.9170166254043579,0.6254596792648013,0.38798440580591287,0.9122543334960938,0.6554147348540632,0.2483092866574907,fasttext-wiki-news-subwords-300
A man is putting a knife in a vice.,A man is getting into a car in a garage.,0.800000011920929,195,0.1600000023841858,1.000000238418579,1.0,0.16185904706299978,0.9562787413597107,0.72304370787946,0.6368730854877739,0.9562787413597107,0.8276199003711918,0.14882253479019794,0.9413140416145325,0.7181941187753712,0.37352936367964895,0.9302272796630859,0.6397965193753736,0.4626976037389764,0.9342536926269531,0.6599406331962328,0.3847510364095911,fasttext-wiki-news-subwords-300
A woman is cooking meat.,A man is speaking.,0.0,196,0.0,0.8119810223579407,0.7743344347617662,0.1240642780325551,0.9309118986129761,0.657961586497455,0.5768545703450321,0.9309118986129761,0.8856655858991699,0.03181269899331636,0.9283599853515625,0.7775141413231972,0.16480323834472632,0.9293482899665833,0.6732677772661765,0.35990142182372453,0.9278325438499451,0.7176164160898623,0.22031217429769995,fasttext-wiki-news-subwords-300
A puppy is trying to come out from the sink.,The puppy tried to get out of the tub.,3.0,197,0.6000000000000001,0.9999999403953552,1.0,0.15580136828151162,0.9366579055786133,0.6882781655566859,0.4927201890117274,0.9366579055786133,0.8110216139752167,0.12298993333128642,0.9403651356697083,0.7419718387047527,0.2963946883362856,0.9252845048904419,0.6628385225768524,0.36365735777710273,0.926546037197113,0.6615464866651238,0.2973542309026836,fasttext-wiki-news-subwords-300
A person is folding a square paper piece.,A person folds a piece of paper.,3.75,198,0.75,1.0,1.0,0.0950472586040038,0.9587362408638,0.7540492045538165,0.4731852121913993,0.9587364196777344,0.8778827688830529,0.07543617202316102,0.9593087434768677,0.8041950308662514,0.2549824474834405,0.9601340293884277,0.7472138740718455,0.4006626507265285,0.9582368731498718,0.7669125372117731,0.2825226793222926,fasttext-wiki-news-subwords-300
The boy is playing the piano.,The woman is pouring oil into the pan.,0.0,199,0.0,0.6264770030975342,0.6526524554902031,0.11381828013197826,0.8708696365356445,0.5891589939040194,0.36835776402843745,0.870869517326355,0.7841097292803536,0.054243680718622955,0.850070595741272,0.645304180351292,0.17747282362119468,0.8561015725135803,0.5404510827015427,0.30703934893005946,0.8482961654663086,0.5822770821937502,0.2022852482038582,fasttext-wiki-news-subwords-300
A man is cutting a potato.,A woman is climbing a rock wall.,0.0,200,0.0,0.8119810223579407,0.7743344347617662,0.1240642780325551,0.9456897974014282,0.687936251271629,0.6403896043549903,0.9456897974014282,0.8601986868095142,0.0721416924719278,0.9303692579269409,0.7431231479270484,0.2445424507588777,0.9221806526184082,0.6468421412784084,0.3826621395057741,0.9233511686325073,0.6829280800302954,0.2700673070123942,fasttext-wiki-news-subwords-300
A woman is feeding a baby.,A man is adding water to pan.,0.0,201,0.0,0.8119810223579407,0.7743344347617662,0.1240642780325551,0.8387482166290283,0.47171685792625395,0.48500616575699407,0.8387480974197388,0.7740393215993374,0.05796599055738866,0.8319411873817444,0.6057988232853279,0.21111290544161246,0.8414710760116577,0.4804865217080537,0.3616008075868,0.8340619206428528,0.5254637665151898,0.24715120480045522,fasttext-wiki-news-subwords-300
A man is playing a guitar.,A woman is riding a horse.,0.5,202,0.1,0.8119810223579407,0.7743344347617662,0.1240642780325551,0.9522386789321899,0.7008520894670549,0.7093899653645301,0.9522387981414795,0.8762601906208005,0.067627986043099,0.944432258605957,0.7774583393682695,0.2349839737982649,0.9399123191833496,0.6987604797453002,0.367344482235327,0.9404571056365967,0.7305014308343152,0.25730125355816147,fasttext-wiki-news-subwords-300
A woman is mixing eggs.,The woman is eating.,0.5,203,0.1,1.000000238418579,1.0,0.1286917650034186,0.8475486040115356,0.5339291056202528,0.3971022014433232,0.8475484848022461,0.8359388873258942,0.023027572986558994,0.879346489906311,0.7079340358651358,0.1385645072676184,0.8947110176086426,0.5881578185507352,0.33317470943216687,0.8908014893531799,0.6437943834767454,0.19315743723575873,fasttext-wiki-news-subwords-300
A man is riding on a boat.,A man is tying in the machine.,0.4000000059604645,204,0.0800000011920929,1.000000238418579,1.0,0.16185904706299978,0.9039819240570068,0.596292412606873,0.5050181040922754,0.9039819240570068,0.809154328422422,0.06948087876955972,0.8904945850372314,0.6666657010768935,0.24375161699146802,0.8942146897315979,0.569516671182425,0.40518410215160783,0.8869422078132629,0.5935078933665741,0.2923961197745799,fasttext-wiki-news-subwords-300
A man is serving cake.,A man seasoning quail.,0.75,205,0.15000000000000002,1.000000238418579,1.0,0.16185904706299978,0.8558914065361023,0.5305241868085377,0.45924559729207093,0.8558913469314575,0.8387476156859637,0.0260647431791477,0.8658261895179749,0.6946927467244977,0.14664081522720307,0.8748626708984375,0.5569701006930996,0.33861151261493194,0.8698761463165283,0.616081008583691,0.20187192756561737,fasttext-wiki-news-subwords-300
Someone is greating a carrot.,A woman is grating an orange food.,2.5,206,0.5,0.35113367438316345,0.49678011172001824,0.08754481926458571,0.8730629682540894,0.5933080828195609,0.36794185244360555,0.8730629682540894,0.809034458982387,0.03938344289054253,0.8612440824508667,0.6457794853928449,0.18384106233241032,0.8637730479240417,0.50002043172866,0.3770531089949508,0.8610696196556091,0.5564501831222475,0.24107813566317882,fasttext-wiki-news-subwords-300
A man is standing on a roof top playing a violin.,A man is on a roof dancing.,1.7999999523162842,207,0.35999999046325687,1.000000238418579,1.0,0.16185904706299978,0.976458728313446,0.7969163010772591,0.5784251405613876,0.976458728313446,0.7961799184409645,0.1197181943759985,0.9666085839271545,0.7655171711873231,0.3474634414698025,0.956728458404541,0.715058835067329,0.48275089193673504,0.9615330100059509,0.7246679429998036,0.38477924187933416,fasttext-wiki-news-subwords-300
A monkey is karate kicking a person.,A monkey pratices martial arts.,2.5,208,0.5,0.9999998211860657,1.0,0.12159510283567707,0.8572444319725037,0.5513975529089992,0.38517101486572947,0.8572443723678589,0.7768531752670524,0.04073072816831398,0.8711125254631042,0.6648550245246754,0.17699129328386268,0.8827467560768127,0.5810135702693553,0.33334390826007776,0.8769029974937439,0.612384430927235,0.22027318128822304,fasttext-wiki-news-subwords-300
A man shappens a knife.,A man carries a women.,0.5,209,0.1,1.000000238418579,1.0,0.16185904706299978,0.9590730667114258,0.6231464813015211,0.9999999999999999,0.9590728282928467,0.8980743292735518,0.052493310737894094,0.9476770758628845,0.8009259483983606,0.19447142648902124,0.9363670349121094,0.7103781857566887,0.30464579121515023,0.9382526874542236,0.7545770974028023,0.19154125329505073,fasttext-wiki-news-subwords-300
A woman is brushing her feet.,A woman is chopping an onion.,0.4000000059604645,210,0.0800000011920929,1.000000238418579,1.0,0.1286917650034186,0.8756809830665588,0.5799499402337496,0.4164744022790067,0.8756807446479797,0.8262501432247049,0.044245480689711805,0.8578254580497742,0.6491452964686817,0.19923782859431313,0.8519819974899292,0.4767666657801374,0.40427297043511135,0.8538251519203186,0.5526143352548458,0.25845404688962015,fasttext-wiki-news-subwords-300
A woman is removing skin from some meat.,A woman is slicing a tomato.,1.2000000476837158,211,0.24000000953674316,1.000000238418579,1.0,0.1286917650034186,0.8253101110458374,0.4606257110438977,0.3921745999406657,0.825310230255127,0.7652420522915265,0.05668809726527796,0.8216673135757446,0.6012184046630157,0.19973525475355428,0.8443703651428223,0.5060256977123667,0.33550873974253825,0.8250009417533875,0.5196385242222783,0.2369332997867159,fasttext-wiki-news-subwords-300
A man is stirring ingredients in a bowl.,A man is beating two eggs in a bowl with a fork.,2.75,212,0.55,1.000000238418579,1.0,0.16185904706299978,0.9589694142341614,0.7582436365443248,0.48973967995253254,0.9589692950248718,0.7485461310262933,0.13075961458547053,0.959185779094696,0.7190541656717178,0.3720637223428235,0.9557945132255554,0.7002315642088197,0.5132954507682921,0.9579178690910339,0.681898893990715,0.41788330710448296,fasttext-wiki-news-subwords-300
A woman is relaxing in a bath tub.,A woman is stabbing a potato with a fork.,0.4000000059604645,213,0.0800000011920929,1.000000238418579,1.0,0.1286917650034186,0.9132979512214661,0.6213338013990385,0.5663215987361091,0.9132978916168213,0.7798204145994343,0.10995910228478842,0.8936235904693604,0.6450448020606208,0.3033865886460043,0.8865475654602051,0.5557030564757913,0.4031279987891957,0.8868041038513184,0.5804849507086454,0.31747388708274343,fasttext-wiki-news-subwords-300
A woman is adding oil on fishes.,The woman is cutting potatoes.,0.6000000238418579,214,0.12000000476837158,1.000000238418579,1.0,0.1286917650034186,0.8947481513023376,0.6429666995652881,0.3155994009386247,0.8947482705116272,0.8131768431966069,0.035290385312276906,0.9013386368751526,0.6839963477219257,0.17184623474307145,0.9013860821723938,0.561733740915153,0.36632060094776664,0.89876389503479,0.6019591625992313,0.2279745637706398,fasttext-wiki-news-subwords-300
A woman is writing something.,A woman is chopping green onions.,0.800000011920929,215,0.1600000023841858,1.000000238418579,1.0,0.1286917650034186,0.923075258731842,0.6851662303363726,0.3898651397035432,0.9230751991271973,0.8747901612382935,0.03495649135076834,0.9139363765716553,0.7535825794556422,0.16425173978710797,0.9121931791305542,0.6395299372614336,0.33917401928166613,0.9112926721572876,0.6832343156101854,0.21935887151809957,fasttext-wiki-news-subwords-300
A baby eats his food.,A baby is being fed peas.,3.0,216,0.6000000000000001,1.0,1.0,0.1713111275859156,0.8650351166725159,0.5346090146774379,0.49904500466452917,0.8650352954864502,0.8171159335026149,0.0424268963746363,0.8694325685501099,0.670320954211472,0.19053040994813408,0.876845121383667,0.5425539231412391,0.3818795949266863,0.8720012903213501,0.5911492849553985,0.2485870789611731,fasttext-wiki-news-subwords-300
A man is slicing a carrot by a machine.,A man is standing in the rain.,0.4000000059604645,217,0.0800000011920929,1.000000238418579,1.0,0.16185904706299978,0.8475911617279053,0.5047180820786465,0.457705766501889,0.8475911617279053,0.6988704240341843,0.08269307557192056,0.8331704139709473,0.557757665673675,0.25366096595409665,0.8420810103416443,0.4773895564638786,0.3783043760312881,0.8329474329948425,0.49219801922915085,0.28727051235880413,fasttext-wiki-news-subwords-300
A man is playing a guitar and singing on a stage.,A man is playing the electric guitar.,3.200000047683716,218,0.6400000095367432,1.000000238418579,1.0,0.16185904706299978,0.9435961246490479,0.7224013502848474,0.39699075315168475,0.9435960054397583,0.7203130376529905,0.09134268596242755,0.9276928305625916,0.6673961175462015,0.2731819663945614,0.9193985462188721,0.6260804921456279,0.40078026575684567,0.9219966530799866,0.6311107955342365,0.31705456751996763,fasttext-wiki-news-subwords-300
A boy is playing a piano.,A man is singing and playing a guitar.,1.25,219,0.25,0.6747758388519287,0.6632846510266942,0.13343129484571473,0.9655633568763733,0.7148682993081681,0.5878439152020759,0.9655633568763733,0.8857037642112229,0.07677050313647722,0.9729891419410706,0.8400887527059349,0.2588950144936932,0.9764705896377563,0.807787283264378,0.4009536349784022,0.9740962982177734,0.8134335952840542,0.29409507834944065,fasttext-wiki-news-subwords-300
