sentence1,sentence2,label,idx,label_ok,CosCls,EucCls,IcmCls,CosAvg,EucAvg,IcmAvg,CosSum,EucSum,IcmSum,CosF_ind,EucF_ind,IcmF_ind,CosF_joint,EucF_joint,IcmF_joint,CosF_inf,EucF_inf,IcmF_inf,model
A smiling woman holding a small baby.,Two smiling women holding a baby.,3.0,272,0.6000000000000001,1.0,1.0,0.7334008417336682,0.9695143103599548,0.6473877910658687,0.48913894623025744,0.9695142507553101,0.8813135764861327,0.040162795360632796,0.9829924702644348,0.8072598466042376,0.16055930855677986,0.9879151582717896,0.8764674021955575,0.2660496603407077,0.9864664673805237,0.8531473946602165,0.17183663468840557,glove-twitter-200
Two airplanes in the sky.,A plane in the sky.,2.4000000953674316,273,0.48000001907348633,0.42200714349746704,0.32843290626597166,0.3897946577894992,0.9478580355644226,0.5034107195641286,0.5878252099047794,0.9478580355644226,0.8862954341975681,0.025883202379278436,0.9732434153556824,0.7877277501954836,0.12613051738173053,0.9865556955337524,0.870290684297274,0.26875755334941037,0.9840939044952393,0.8565190952169205,0.13433487449028828,glove-twitter-200
A coal train traveling down the tracks.,An old train sits idle on the tracks.,2.0,274,0.4,0.26271334290504456,0.24503714054027192,0.294746511260083,0.9300544857978821,0.4966404210156654,0.3639819886884458,0.9300545454025269,0.8266853572255208,0.04527438014911607,0.9591271877288818,0.6894956846401687,0.1924843728878407,0.9790204167366028,0.8248215231197091,0.3695030470924318,0.9708674550056458,0.7690117160345428,0.23635433731845276,glove-twitter-200
A cat looking at the camera.,"A grey, black, and white cat looking at the camera.",4.0,275,0.8,0.430313378572464,0.3787554631208506,0.36141352108405267,0.9627717733383179,0.58284912053363,0.600567305434547,0.9627718329429626,0.6411589605618128,0.08188839688357136,0.9892966747283936,0.6174170607742093,0.25336513573536806,0.9983692169189453,0.953679302300529,0.2784257486208526,0.9948232769966125,0.7741792389677018,0.22515050272492557,glove-twitter-200
World news headlines displayed on a large screen.,A man dressed for a race relaxes.,0.0,276,0.0,0.451694518327713,0.3236305688247072,0.4259816248623081,0.8355925679206848,0.22815840750794913,0.26788771811826717,0.8355926275253296,0.7540654968789323,0.038195261083730864,0.8258630037307739,0.3773534579404034,0.15416536367656636,0.7840391397476196,0.39357177327070136,0.31169299876939033,0.7992020845413208,0.39830710548716064,0.17005411587035765,glove-twitter-200
Two women posing with a baby.,Two smiling women holding a baby.,4.0,277,0.8,0.3130141794681549,0.23526347701608352,0.3417715714139984,0.9591570496559143,0.5891603666840213,0.48780390585186695,0.9591569900512695,0.8902512290209476,0.03382574706446341,0.9750261902809143,0.7868678234351104,0.14494237928195824,0.986505925655365,0.8698271029175114,0.2709675921071752,0.9831162691116333,0.8472479146764073,0.14982631511871577,glove-twitter-200
A red and white plane flying on a sunny day.,Red and white plane flying through the air.,4.199999809265137,278,0.8399999618530274,0.5646300911903381,0.3804795168747106,0.5042845684968493,0.9443750977516174,0.504767730469335,0.5431351294581724,0.9443750977516174,0.7818188004268445,0.08414879077034827,0.9134697914123535,0.5002485743041882,0.2381209637099157,0.8899372816085815,0.6196257595485886,0.23707372436919755,0.8950926065444946,0.5585358474512148,0.204728398730415,glove-twitter-200
A black and white photo of an old train station.,A black and white photo of a cat sitting on a sofa.,0.800000011920929,279,0.1600000023841858,1.0,1.0,0.7480215889618149,0.9627498984336853,0.5811551814739309,0.6200416041217222,0.9627500772476196,0.7684680828935309,0.13724438191154528,0.9041266441345215,0.42094615839354854,0.31437515160329166,0.8556815385818481,0.5582415326880495,0.2300029615567855,0.868888258934021,0.48168552152773536,0.24179665389037988,glove-twitter-200
A bicycle in front of some ruins.,A pink bicycle is in front of a building.,2.200000047683716,280,0.4400000095367432,0.2842639088630676,0.29861045092461536,0.28867431158745505,0.9665578007698059,0.6156972741801454,0.5579056673950313,0.9665578007698059,0.8188446532497604,0.06728919232931735,0.9373910427093506,0.5845977944108955,0.22383705873829907,0.8978720903396606,0.6235955734251517,0.27333991865835955,0.9121565818786621,0.6019647777651733,0.21067020526918714,glove-twitter-200
Red double decker bus on side of street.,A red double decker bus on a crowded street.,3.799999952316284,281,0.7599999904632568,0.4705846905708313,0.3923838469550842,0.38911932421720363,0.9519868493080139,0.585032061909344,0.3723545767118678,0.9519868493080139,0.8447166683685262,0.059863522651343315,0.9480889439582825,0.640561114539271,0.21236453647234554,0.9520938396453857,0.7340073484910441,0.3230460623251347,0.9477217793464661,0.6793767537546921,0.23199269753074422,glove-twitter-200
A bus drives down a busy road.,A green bus drives down a road.,3.200000047683716,282,0.6400000095367432,0.354690283536911,0.3071010557234458,0.34035342706519084,0.9813022017478943,0.725881253595085,0.49331928843919115,0.9813022017478943,0.9163129908462448,0.04760240225011269,0.9797554016113281,0.7971937526300006,0.17469282845940837,0.9790021777153015,0.8379151110483118,0.2662491975284797,0.9780656695365906,0.8160406574209638,0.18610655696813708,glove-twitter-200
An elderly Asian couple pose with a yawning baby at a dinner table.,An older Asian couple poses with a newborn baby at the dinner table.,4.400000095367432,283,0.8800000190734864,0.5235111713409424,0.43300567358305253,0.4053341151080618,0.9810275435447693,0.7350035808512689,0.40152181135057086,0.9810274243354797,0.8584214748448846,0.1479943593757669,0.9823836088180542,0.742569782353717,0.4024797779084291,0.9887414574623108,0.8624446919190668,0.407328473437043,0.984313428401947,0.7921504622516974,0.42716076469280706,glove-twitter-200
Brown and white ducks walking on green grass.,A red and white plane flying on a sunny day.,0.0,284,0.0,0.5646300911903381,0.3804795168747106,0.5042845684968493,0.9070308804512024,0.37459484229397366,0.4475494489378855,0.9070308208465576,0.7242573316889065,0.07446650437253788,0.8817956447601318,0.42117137672284655,0.21836951351228845,0.8639026880264282,0.5706266860697129,0.23670049463516746,0.8663405776023865,0.5013566127330721,0.20248311109835646,glove-twitter-200
People ride mopeds in an urban setting.,People riding horses in a fenced area.,1.399999976158142,285,0.27999999523162844,0.7889052629470825,0.5971776661998134,0.5956529144817686,0.9108415246009827,0.4625919460796366,0.27214458350576554,0.9108415246009827,0.835932152333348,0.03311917631944116,0.8802945613861084,0.5082352873059688,0.14612823473194653,0.8605049848556519,0.5257696621454628,0.35484444468970794,0.8618719577789307,0.5109856415659767,0.18234099303666138,glove-twitter-200
Large silver locomotive engine in a shed.,The silver train is parked in a station.,2.5999999046325684,286,0.5199999809265137,0.9999999403953552,1.0,0.6928307576258133,0.8813092708587646,0.3007726405040264,0.2949308733818239,0.8813092708587646,0.7490193463164505,0.04018747611772898,0.8889389634132385,0.4800921226381025,0.17570343252786735,0.8855586051940918,0.5656513779235758,0.3825556947425928,0.8872067928314209,0.54320090015106,0.21233384321219775,glove-twitter-200
Two people sitting on a large motorcycle.,Two eagles sitting on a long branch.,0.4000000059604645,287,0.0800000011920929,0.3298186659812927,0.2549828871064761,0.345829000972383,0.9512786865234375,0.5577391632336559,0.4495496627946619,0.9512786865234375,0.8649800964719836,0.044736227398420474,0.9277662634849548,0.6160721295310592,0.16074366895210457,0.8947418928146362,0.6222579202573089,0.2542169073621358,0.9022600650787354,0.6222901240127595,0.14385516765880638,glove-twitter-200
A scantily clad woman is standing next to a car.,A yellow and orange bird hold on to the side of a cage.,0.0,288,0.0,0.013640660792589188,0.22444184323802174,0.1477280958793983,0.9289546012878418,0.4357925641057948,0.44656049738841697,0.928954541683197,0.6448769818880734,0.12123551905657168,0.9491884708404541,0.5468803483219811,0.33319644629742606,0.9366312623023987,0.7114897186121287,0.2649630357244685,0.9445629119873047,0.6521060638021726,0.30612815353186007,glove-twitter-200
Several televisions are on the floor and stacked up on top of one another.,"Three televisions, on on the floor, the other two on a box.",3.200000047683716,289,0.6400000095367432,1.0000001192092896,1.0,0.9181188459807077,0.9720730185508728,0.6424098047608982,0.6042662658348563,0.9720731973648071,0.7953055090138351,0.218045465836412,0.9676428437232971,0.6301276423654617,0.45434486197388774,0.9472021460533142,0.7509150930825282,0.16459339296915382,0.9582944512367249,0.6795313609791551,0.3694842796950437,glove-twitter-200
Sheep are grazing in a grassy field near a stand of trees.,Sheep are grazing in the field in front of a line of trees.,4.599999904632568,290,0.9199999809265137,1.0,1.0,0.9381591544853622,0.9753023386001587,0.6352380627678857,0.43241799368061395,0.9753022789955139,0.7789353827945542,0.14246257367356047,0.9799122214317322,0.7090906606325819,0.38653201011597,0.9890607595443726,0.8617702987168754,0.4187398483903662,0.9835308790206909,0.7946272912353906,0.39176789927336353,glove-twitter-200
The small dog protects its owner.,The back of the stop sign is adorned with stickers.,0.0,291,0.0,0.4396853446960449,0.3163084869602828,0.413324642094732,0.8848212361335754,0.3042380717292785,0.41677366307545094,0.8848211169242859,0.652622280250923,0.05327192091946016,0.8573725819587708,0.34723401469974025,0.1756635212328252,0.8269694447517395,0.48743466853788275,0.27319855490744677,0.8330163359642029,0.45768247695469977,0.16221893274752294,glove-twitter-200
Children looking a sheep.,Child milking a cow outside.,0.6000000238418579,292,0.12000000476837158,0.13903000950813293,0.25073943275171784,0.2086218272377678,0.8898548483848572,0.3703011897158517,0.2844829087351243,0.8898547291755676,0.8714385710041155,0.010591800803725225,0.8965749144554138,0.6274756597375966,0.06743622003988432,0.8993003368377686,0.6305245738276823,0.26215259191403023,0.8965488076210022,0.6378410905690832,0.09656912314721469,glove-twitter-200
A black-and-white photo of a loveseat.,A black and white photo of an old train station.,1.2000000476837158,293,0.24000000953674316,0.0033365637063980103,0.18890377257257618,0.14309612740744346,0.8835910558700562,0.28746888021602746,0.37033035158217287,0.8835912346839905,0.6279776815868319,0.049612897346757036,0.8242276310920715,0.2975607628257667,0.1786054736646701,0.7539324760437012,0.34035726105178354,0.27787404370227703,0.7778328657150269,0.3509032142839015,0.17857954352006913,glove-twitter-200
the back of a stop sign with many stickers on it.,The back of a sign with stickers on.,3.799999952316284,294,0.7599999904632568,1.0000001192092896,1.0,0.8560162806302989,0.9910922646522522,0.7858561158776811,0.752790681286199,0.9910922646522522,0.79784581202272,0.11587514012111769,0.9848148226737976,0.7317231400400702,0.304618534414723,0.9772595167160034,0.8251005303513185,0.2613393594575752,0.9804445505142212,0.8008139558355123,0.23354313763427523,glove-twitter-200
Living room or den with large screen television.,Living room with tan furniture and flat screen television.,3.200000047683716,295,0.6400000095367432,1.0,1.0,0.7095315528460686,0.9564828276634216,0.6066525674087082,0.3725489115751205,0.9564828276634216,0.8476989268740456,0.05988141074383534,0.9636331796646118,0.69873640741142,0.2119649702297679,0.9779242873191833,0.8229891172439405,0.36107576250889845,0.9704894423484802,0.7673084248572295,0.22544738347385604,glove-twitter-200
Two women sitting in lawn chairs.,Two women are sitting in a cafe.,2.5999999046325684,296,0.5199999809265137,0.9999998211860657,1.0,0.8332375768477382,0.9195355176925659,0.40749117184899064,0.45160749010232204,0.9195356965065002,0.8094146579719063,0.038012340193698535,0.8576804995536804,0.4541164022534786,0.13769076247248208,0.8090009689331055,0.4778736114755714,0.22763445191884962,0.8140813112258911,0.47809747709576156,0.11619267064304292,glove-twitter-200
A doubly decker red bus driving down the road.,A red double decker bus driving down a street.,5.0,297,1.0,-0.030828768387436867,0.12662002603078337,0.12426006706541545,0.9654240608215332,0.6499792843593443,0.33805253476056885,0.9654240608215332,0.8664256622420788,0.0641162206562443,0.9621503949165344,0.6899328486281603,0.23493242034537087,0.9555063247680664,0.7517832774347747,0.3236620109522416,0.9584271907806396,0.701121806884215,0.28722123424834833,glove-twitter-200
The black bird is sitting on the ground.,The back of a pig under a tree with a cow in the background.,0.0,298,0.0,0.487565815448761,0.3293684466402462,0.4624547851258155,0.9455660581588745,0.4825980196130524,0.6482774326412374,0.9455659985542297,0.5864022687364241,0.13290719652158736,0.9473703503608704,0.45711651648186,0.3232857961172829,0.9336342811584473,0.7079214816180553,0.22545977709226622,0.9404882788658142,0.5948833301245227,0.2491253525410678,glove-twitter-200
A Das Air Cargo plane sits on the runway.,A passenger plane parked on a runway.,3.200000047683716,299,0.6400000095367432,0.09193061292171478,0.11351506861231098,0.19974253843439785,0.9315293431282043,0.5123060810192108,0.3282194763665135,0.9315293431282043,0.8150216404943714,0.04848847305473055,0.9531378746032715,0.6324711151359279,0.2164396113667325,0.9649515748023987,0.7543023542876106,0.4933895661227335,0.9593445658683777,0.6802223274906223,0.28592041055277473,glove-twitter-200
A cat sleeps on purple sheet.,A black and white cat sleeps on a purple blanket.,4.0,300,0.8,0.5155887007713318,0.39637609616983716,0.43275863843917084,0.9684265851974487,0.6263409494615854,0.4203459691126604,0.9684265851974487,0.7161587980554863,0.05355335549018124,0.9620391130447388,0.5929517261439324,0.20383504590527435,0.9420698881149292,0.7006956295907693,0.4007562086922611,0.9499637484550476,0.6758572924854691,0.23307008278305605,glove-twitter-200
A close-up of a cat on a cream sofa.,A close-up of a horse.,1.2000000476837158,301,0.24000000953674316,1.0,1.0,0.680254822373981,0.9568555355072021,0.5754747028304458,0.5058560977885959,0.9568555355072021,0.7445340482843734,0.04477200358340452,0.9182963371276855,0.4950056486130868,0.17407963209945232,0.8798427581787109,0.5860150039958261,0.28013531187400315,0.8942995071411133,0.5471796974479155,0.186609595617819,glove-twitter-200
A kitchen with wood cabinets and dining table.,A kitchen with wooden cabinets and furniture.,4.400000095367432,302,0.8800000190734864,1.0,1.0,0.7032433980434418,0.9716813564300537,0.6775113781052152,0.4072152038563873,0.9716812372207642,0.8806269975421638,0.04845931136609876,0.9523735642433167,0.6720035805298312,0.1911505715123688,0.936826229095459,0.6836685061825534,0.3740498645225731,0.9413090348243713,0.6758688902406159,0.22491101806361855,glove-twitter-200
A motorcycles is parked near a wall covered with a graffiti scene of a cityscape.,A motorcycle is parked by a mural of a city in the evening.,3.4000000953674316,303,0.6800000190734864,0.6694818139076233,0.5541523930287287,0.4409964726548864,0.9730191230773926,0.63686930576764,0.44303444536136216,0.9730191230773926,0.8164997692410165,0.18007902289795769,0.9468392729759216,0.5337973223454267,0.4246359214066951,0.8951528668403625,0.5812278163325343,0.34208611324183774,0.9245727062225342,0.5405342722812944,0.40662397138342166,glove-twitter-200
Two boys sit facing one another at a table and one points at the other.,Two people sit facing each other at a table as one points at the other.,4.400000095367432,304,0.8800000190734864,0.6511241793632507,0.45705200088224796,0.5516064909139745,0.9902855753898621,0.785058046579433,0.6642146599636444,0.9902855753898621,0.8687587079734984,0.26516728038447046,0.997188150882721,0.8892246964508339,0.4810215802142292,0.9996337890625,0.9768847607009652,0.18315623775598605,0.9988083243370056,0.9423198558762018,0.33862457373376054,glove-twitter-200
Two white dogs are swimming in the water.,The birds are swimming in the water.,0.800000011920929,305,0.1600000023841858,0.43286019563674927,0.35615121234308167,0.3793504780961134,0.9757043719291687,0.6478321211758182,0.6959079757422205,0.9757044315338135,0.8801045294174712,0.06972689926039764,0.9938900470733643,0.8714586503072783,0.232441385681742,0.9988961219787598,0.9622447410717859,0.28662503012142376,0.9982055425643921,0.947447719946262,0.19193051123559277,glove-twitter-200
Large white cruise ship floating on water.,Large cruise ship floating on the water.,4.599999904632568,306,0.9199999809265137,0.29753127694129944,0.2945785332164108,0.29939017827645814,0.9855434894561768,0.7668044475190182,0.38157313697689776,0.9855434894561768,0.9288066263579666,0.04028490742628737,0.9885321259498596,0.8462018253577586,0.17537257242488913,0.9900602102279663,0.8775090361301618,0.36738663767652074,0.9890996217727661,0.8683330466848304,0.19853610147052272,glove-twitter-200
Two bald eagles perched on a branch.,Two eagles are perched on a branch.,4.199999809265137,307,0.8399999618530274,0.367375910282135,0.3249337841301615,0.3412198680591366,0.9741775393486023,0.6997168334642393,0.28636639923686324,0.9741775393486023,0.9083251312207731,0.03405046622639443,0.9873583912849426,0.8388505199942846,0.17129624558073875,0.9936344623565674,0.8961095095667104,0.47787477949278273,0.9920303821563721,0.8813843797656298,0.2228112778580603,glove-twitter-200
A backpack standing beside a train.,A social gathering of people in a restaurant.,0.0,308,0.0,0.12381942570209503,0.17874098820363005,0.2129355953014902,0.8528706431388855,0.20516684260418605,0.3935442189697491,0.8528705835342407,0.7147119774897059,0.040270876676449255,0.8716404438018799,0.44484089085576295,0.15519902088894372,0.8783330321311951,0.5925665148453906,0.2533582398419522,0.8758318424224854,0.5508623240815316,0.16192264344573196,glove-twitter-200
The bird is sitting on the branch.,A red and brown bird is perched on branches.,3.200000047683716,309,0.6400000095367432,0.4346109628677368,0.3642349464728907,0.37605738463597405,0.9435113072395325,0.4690693148907421,0.49100869657015633,0.9435113072395325,0.830511146987754,0.06181341381709961,0.9398407340049744,0.6062221151249367,0.21063527006903804,0.9223443865776062,0.634266451160503,0.319273112559392,0.9276876449584961,0.6184116045072241,0.19456805689659765,glove-twitter-200
A group of peoples posing in fur hats.,A group of cyclists in green and white with spectators looking on.,0.0,310,0.0,0.9999998211860657,1.0,0.667321239222131,0.9340329170227051,0.4798118686976731,0.3982307705074637,0.9340330362319946,0.6585974938809169,0.0839196931236265,0.9034236073493958,0.4152062312955932,0.2661265186973571,0.8812211155891418,0.5543835714215852,0.35881339065141366,0.8862336874008179,0.5011185783997034,0.2747886553649862,glove-twitter-200
Black domestic cat lying on brown table.,A grey cat laying on a dining table.,1.399999976158142,311,0.27999999523162844,0.20617978274822235,0.2604550762692328,0.24858630109807217,0.9190592169761658,0.4638125147264993,0.33535830668966315,0.9190592169761658,0.8143825586526473,0.04316569652884271,0.9369441270828247,0.621600135503908,0.17572100299523585,0.9493997693061829,0.7333357125857528,0.3267389948733796,0.9430420398712158,0.6839903879694036,0.20571467540815255,glove-twitter-200
Four children looking at barn animals.,Children looking a sheep.,3.200000047683716,312,0.6400000095367432,0.49302390217781067,0.37252424333745515,0.4305204729206773,0.9020401239395142,0.39644278524669063,0.35957479776794476,0.9020400643348694,0.834064954642633,0.01671259292992943,0.8871085047721863,0.5727773158921119,0.08240453141058314,0.8820834755897522,0.6016265068974389,0.24535283913964018,0.8785992860794067,0.606419791282903,0.09327764267067906,glove-twitter-200
A black and white cat playing with a wool basket.,A black and white cat lying on a blanket.,1.7999999523162842,313,0.35999999046325687,1.0,1.0,0.7480215889618149,0.9704408645629883,0.6369213559624896,0.5585370346336425,0.9704408049583435,0.8521677068580056,0.09634302680981092,0.9339037537574768,0.5632767824337946,0.2650258821726401,0.8972928524017334,0.607329880157125,0.33061725465525454,0.909216046333313,0.5832215955040609,0.23296701669022682,glove-twitter-200
Two men on boat floating on the water.,A wooden yacht on the ocean.,1.7999999523162842,314,0.35999999046325687,0.2017384171485901,0.20007017412362715,0.2627468743829018,0.9329308271408081,0.45992839106008754,0.4642878229244125,0.932930588722229,0.7818319243554855,0.044831017362644256,0.9457442760467529,0.6286943166081,0.18322082963796799,0.9436226487159729,0.7167529648571932,0.3113313577358254,0.9448906779289246,0.6991231861022418,0.19567897463020925,glove-twitter-200
A man doing a wheelie on a mountain bike.,A woman posing by a pillar with a U2 sign.,0.0,315,0.0,0.6613607406616211,0.47900329020713395,0.5398933467102289,0.917622447013855,0.41401688501583034,0.4676202883148495,0.9176222681999207,0.7763780474770255,0.07737326595201577,0.8908238410949707,0.4533594429580362,0.23444321018266867,0.8682448267936707,0.5688181420840989,0.2668380138806879,0.8726831674575806,0.5065812981387994,0.2213444118068484,glove-twitter-200
A woman equestrian riding a horse.,The woman is riding on the brown horse.,3.799999952316284,316,0.7599999904632568,1.0000001192092896,1.0,0.7112755250540708,0.8871105313301086,0.27899086362424463,0.4452433464286599,0.8871106505393982,0.7269405991242102,0.0436034158359352,0.9116420149803162,0.5332113130846845,0.1630676114930068,0.9379805326461792,0.7165973596679812,0.25346391775333726,0.9268714785575867,0.6660478344541743,0.1639739107009451,glove-twitter-200
Train going down the tracks.,A black steam train traveling on the railroad tracks.,3.799999952316284,317,0.7599999904632568,0.5382050275802612,0.38550787447530577,0.4736302642280037,0.9385146498680115,0.4640385035336523,0.43694646533656467,0.9385147094726562,0.7916601629852058,0.04054160778943669,0.9532997608184814,0.6043798635383006,0.16277269098237318,0.9595513939857483,0.7323262124320031,0.2936318251467442,0.9546786546707153,0.6381319787942277,0.16906459909089946,glove-twitter-200
A white plane on the runway.,A white Swiss airplane approaches the runway.,4.0,318,0.8,1.0,1.0,0.730349206230364,0.9537173509597778,0.49943728517503316,0.3507344320565322,0.9537173509597778,0.8803091125401977,0.03223253537641718,0.961220920085907,0.7276725957477209,0.1542768303761866,0.9707649946212769,0.770773353455011,0.4066800580538708,0.9657464623451233,0.7502996529408661,0.19602291399936864,glove-twitter-200
The white ducks are standing on the ground.,A woman in a black hat is standing by the subway.,0.0,319,0.0,0.5660788416862488,0.42292355851227414,0.46938032342263847,0.9210005402565002,0.3963767539315415,0.5613645150661555,0.9210007190704346,0.7080810405473443,0.09472198969502225,0.9371286034584045,0.5317123599819118,0.2718643771455492,0.9234068989753723,0.6837684972135347,0.2381067742392386,0.931589663028717,0.6241409840822139,0.23113003330515988,glove-twitter-200
A group of people eat at a table outside.,A group of people sitting at a restaurant table.,3.200000047683716,320,0.6400000095367432,0.9999998211860657,1.0,0.667321239222131,0.9868969917297363,0.7508750833729577,0.6363857306922839,0.9868971705436707,0.9049293558257449,0.09464094095722722,0.9734470248222351,0.7261746975891923,0.2737544759227666,0.9554160237312317,0.7565848411932249,0.29295066708606726,0.9618295431137085,0.7360610623874235,0.2390597708250338,glove-twitter-200
Young baby girl sitting on table.,A woman with a smiling baby sitting on the table.,1.600000023841858,321,0.3200000047683716,0.49767109751701355,0.3731510742984435,0.4350453763140975,0.9521822929382324,0.52926487673739,0.5659476072664507,0.9521823525428772,0.6989607946699241,0.06502449567925676,0.9795020818710327,0.6245980907766273,0.21433845112768568,0.9892759919166565,0.884888525087552,0.24553995986262783,0.9867440462112427,0.7661019189474503,0.17864825424862193,glove-twitter-200
Two cats are close together inside and black and white furry enclosure.,"Two baby kittens are sitting inside a cow-schemed, fur-covered dome.",3.5999999046325684,322,0.7199999809265137,0.48226016759872437,0.37561619395976487,0.4140732553492764,0.9241634011268616,0.46893044699224995,0.376222092166829,0.9241634011268616,0.7112587180530048,0.09142761417509597,0.8495259881019592,0.3246997677748782,0.23326823374441719,0.7540180683135986,0.38377771594958565,0.22669990600276285,0.7871943712234497,0.3676923961339872,0.1777984732846413,glove-twitter-200
A group of people sitting on a small sofa next to a kitchen.,A group of people standing near a small child sitting on a horse.,1.0,323,0.2,0.9999998211860657,1.0,0.667321239222131,0.9792371392250061,0.6900397420924637,0.5971475015896416,0.9792370796203613,0.834398833146979,0.18722554746724773,0.9540972113609314,0.5788777885856407,0.39749805394662324,0.9193713665008545,0.6705135640625506,0.2750429057838652,0.9351353049278259,0.6149326911147739,0.3241140096135361,glove-twitter-200
A man jumping his dirt bike.,A man on a bike jumping through the air.,3.5999999046325684,324,0.7199999809265137,0.9999998211860657,1.0,0.7783884833913426,0.9438858032226562,0.4971584299451205,0.49656659203446096,0.9438857436180115,0.7398298192608752,0.05323504009131426,0.912771999835968,0.49182437837778425,0.18668914060394165,0.8789605498313904,0.5907864455862544,0.2632251905237541,0.8895763158798218,0.5587772460189009,0.18154094506258386,glove-twitter-200
A black and white photo of a bottle sitting atop a rock carving in front of a line of bushes.,A bottle of water sitting on a stone with other stones and a wall in the background.,2.0,325,0.4,0.4591067433357239,0.34221489269565075,0.41875192441055714,0.9788620471954346,0.6803622801367765,0.5630984282615268,0.9788621664047241,0.7566280570834122,0.35719310671443016,0.9574695825576782,0.5051727596320825,0.6114138748951424,0.8998371362686157,0.5944675583383329,0.3378506271694323,0.9362838864326477,0.5306829678968235,0.5101431127214932,glove-twitter-200
A black and white cat is sitting on a brown chair looking up.,Black and white cat sitting on wood chair looking up.,3.5999999046325684,326,0.7199999809265137,0.6124642491340637,0.40318863344231926,0.5590909388690222,0.9762679934501648,0.6656597003404587,0.6077957869126728,0.9762680530548096,0.745430301530283,0.1466411893193162,0.9836711287498474,0.6966086094048819,0.3421421022341098,0.9936360716819763,0.9136288191423413,0.23026025829925695,0.9889576435089111,0.8158471549260594,0.275498443362559,glove-twitter-200
A black and white horned cow standing in a field.,A large black and white cow in a field.,4.0,327,0.8,0.5537382364273071,0.4217694761128624,0.45267929423149456,0.9843963980674744,0.7224268051293934,0.5077604025949044,0.9843964576721191,0.898860392501736,0.0906281465035265,0.9882333874702454,0.8107022646071015,0.2823479454398135,0.9937331676483154,0.8844364497863633,0.40137776772197414,0.9905852675437927,0.831594397995058,0.2864835710899404,glove-twitter-200
"A long-haired man with a hat standing between two large, half-empty Coke bottles.",A man with a cap and jacket walking between two large bottles.,3.5999999046325684,328,0.7199999809265137,-0.018576480448246002,0.18629235653887188,0.13275919996930302,0.9648754000663757,0.5847715077300772,0.34783831883542204,0.964875340461731,0.8142401084867551,0.1364773854038869,0.9427066445350647,0.531122621615935,0.3733256669398112,0.9284319877624512,0.5923697236175762,0.48628569273756367,0.9342046976089478,0.5301086281750256,0.3960139240028484,glove-twitter-200
An AeroMexico jet taxing along a runway.,A silver AreoMexico Jet Liner sitting on the tarmac.,3.200000047683716,329,0.6400000095367432,0.010228913277387619,0.22640549813055244,0.14603948118359322,0.8789385557174683,0.4055371839517222,0.1292821350415756,0.8789385557174683,0.7894217720463282,0.02798437175352738,0.8841431140899658,0.5098013643029635,0.1405357103830076,0.8792293667793274,0.5550455654584712,0.3836594724749968,0.8814578056335449,0.5392315463189552,0.20133462361384077,glove-twitter-200
A red bird and four other birds sitting in the snow.,Five birds stand on the snow.,2.799999952316284,330,0.5599999904632569,0.452485054731369,0.3824631994139893,0.379293576376053,0.9653519988059998,0.6144073052734831,0.5268530376777004,0.9653517603874207,0.6773771980831989,0.06848469239123806,0.9782763719558716,0.6034999664380529,0.22127280659885457,0.9900427460670471,0.8878670647162901,0.2582240224563262,0.9844732284545898,0.7407865721486019,0.19444102433707264,glove-twitter-200
An older Asian couple poses with a newborn baby at the dinner table.,A group of elderly people pose around a dining table.,2.4000000953674316,331,0.48000001907348633,0.4090172052383423,0.34876457784901005,0.3629271255553299,0.937236487865448,0.5202442579202036,0.3795144934219996,0.9372362494468689,0.7193327728853545,0.11067113946036737,0.9438998103141785,0.5344043323567003,0.3179068155443594,0.9558420777320862,0.7506163859183494,0.33780611184383574,0.9468643665313721,0.6305052891075418,0.326180680209469,glove-twitter-200
Domestic cat looking out window.,A white cat looking out of a window.,3.5999999046325684,332,0.7199999809265137,0.561793863773346,0.430567415035932,0.4542046908355475,0.9249952435493469,0.41006133972282877,0.4787166253509524,0.9249952435493469,0.7306895583637563,0.03779548716008945,0.9469095468521118,0.588035244362378,0.14312726797849779,0.9626822471618652,0.78674283673341,0.21875428827904114,0.957854688167572,0.7280899223239612,0.13515801461789892,glove-twitter-200
Two cows graze in a field.,A brown horse in a green field.,1.7999999523162842,333,0.35999999046325687,0.19070345163345337,0.23437185993574994,0.24575796741066291,0.9047290086746216,0.3774550089233236,0.36569474747623154,0.9047290682792664,0.8006060951145003,0.03308972065319372,0.9446115493774414,0.6604480647513982,0.1547036804894692,0.9614537954330444,0.7528221020480091,0.3504766083000848,0.9572545886039734,0.7396839000848376,0.18777222640349636,glove-twitter-200
A person is standing underneath an overpass near a highway.,A person walks a dog along the water's edge.,0.20000000298023224,334,0.04000000059604645,1.0000001192092896,1.0,0.7736027024573495,0.9358195066452026,0.4796289013137065,0.4230960420987676,0.9358195066452026,0.7815585023186568,0.09020898787407701,0.9004501104354858,0.46480367438552195,0.25417095967615516,0.8754048347473145,0.5720280518715872,0.2639451615336081,0.8803049325942993,0.5096598676474806,0.23748618713778366,glove-twitter-200
