sentence1,sentence2,label,idx,label_ok,CosCls,EucCls,IcmCls,CosAvg,EucAvg,IcmAvg,CosSum,EucSum,IcmSum,CosF_ind,EucF_ind,IcmF_ind,CosF_joint,EucF_joint,IcmF_joint,CosF_inf,EucF_inf,IcmF_inf,model
A man and a woman are kissing.,A man and woman kiss.,5.0,66,1.0,0.9999998807907104,1.0,0.6249336258142698,0.854946494102478,0.3366937441695538,0.7891806065453251,0.8549467921257019,0.49116367191612664,0.24790427479732335,0.8041688203811646,0.3888125673981624,0.21745573150310454,0.7609076499938965,0.37993856408032034,0.17419242598942158,0.7676780223846436,0.3908531731616878,0.15821804943948709,word2vec-google-news-300
A man is getting into a car.,A man is getting into a car in a garage.,3.8329999446868896,67,0.7406666543748643,1.0,1.0,0.3212026086663813,0.9451395869255066,0.8045289456660945,0.19164452112021807,0.9451395869255066,0.5494433957677325,0.41390007415241603,0.919019877910614,0.573003710716464,0.38000459932435277,0.8987107276916504,0.6022931297560298,0.34923075207244486,0.9083349108695984,0.5878143438492711,0.37398234286402204,word2vec-google-news-300
A man is dancing.,A man is talking.,0.6000000238418579,68,0.022222227520412863,1.0,1.0,0.3212026086663813,0.6862139105796814,0.26663897941195613,0.2018664599791234,0.6862139701843262,0.4900019939879888,0.007969313888038454,0.6647553443908691,0.35680259951354465,0.007049016854970697,0.6528313159942627,0.3314546105542904,0.008400138351170205,0.6551105976104736,0.3439988573797981,0.0074320119259548845,word2vec-google-news-300
A man is playing the guitar and singing.,A man is playing the guitar.,2.9170000553131104,69,0.5371111234029133,1.0,1.0,0.3212026086663813,0.946739912033081,0.7938262170731092,0.25439127084709706,0.9467397928237915,0.6053739284349906,0.38662876709514704,0.9317352175712585,0.6150469505280338,0.41011140447237376,0.9223078489303589,0.6442302117585186,0.43840033937894535,0.9247904419898987,0.6311191559898589,0.42058142732461373,word2vec-google-news-300
A person is cutting mushrooms.,A person is cutting mushrooms with a knife.,4.199999809265137,70,0.8222221798366971,1.0,1.0,0.3212026086663813,0.8826195001602173,0.627489229601925,0.26573962007099244,0.8826195597648621,0.40444124921019065,0.28953813945690476,0.8597009181976318,0.364510355255091,0.3859776583127223,0.8460501432418823,0.3852362848199232,0.5033822234718377,0.8509012460708618,0.37987303176006515,0.4436679379562228,word2vec-google-news-300
A tiger cub is making a sound.,A tiger is walking around.,2.0,71,0.3333333333333333,0.02803787589073181,0.0,0.033454982213863324,0.7027897238731384,0.23836872172593093,0.2961880517063506,0.7027897834777832,0.07516856004703942,0.2352163176400579,0.6861961483955383,0.02272416996951021,0.2853847540785784,0.6709000468254089,0.07916238101271,0.3274652958591859,0.6754509210586548,0.06307758113366424,0.31157578085126697,word2vec-google-news-300
A person is slicing onions.,A person is peeling an onion.,2.5999999046325684,72,0.4666666454739041,1.0,1.0,0.3212026086663813,0.8156041502952576,0.454309236200683,0.33010561439494096,0.8156042098999023,0.37200727440339143,0.25369362196448897,0.8095183968544006,0.3141234067860107,0.33626450981774697,0.8068121671676636,0.3388571813355097,0.4374540630880234,0.8063401579856873,0.33326899801491505,0.3787425262232221,word2vec-google-news-300
A man is playing the piano.,A man is playing the trumpet.,1.600000023841858,73,0.24444444974263507,1.0,1.0,0.3212026086663813,0.8976244926452637,0.6992546023168202,0.16712711093844906,0.8976245522499084,0.6161588101524459,0.2401135081978511,0.870227038860321,0.5259640484733831,0.2626100426554529,0.8524181246757507,0.5160500528043221,0.2942486917360236,0.8590706586837769,0.5225667659363951,0.27465565174093515,word2vec-google-news-300
A woman is peeling a potato.,A woman is peeling an apple.,2.0,74,0.3333333333333333,1.0,1.0,0.3212026086663813,0.881481945514679,0.5850007047619732,0.36668102278403253,0.8814820051193237,0.5265173427401137,0.2736190189350414,0.8719966411590576,0.457589829916062,0.37639540037666624,0.8664357662200928,0.46277662805434916,0.5001684640293842,0.8679470419883728,0.4581213378838477,0.44525640477608147,word2vec-google-news-300
A pankda is eating bamboo.,A panda bear is eating some bamboo.,4.199999809265137,75,0.8222221798366971,0.14054888486862183,0.16706829643837984,0.11176653843399495,0.7756840586662292,0.30791530090019226,0.44361562046936526,0.7756840586662292,0.0,0.27038611607006774,0.8174508810043335,0.16366699496767056,0.37060878926066904,0.8406985402107239,0.32660677680336214,0.481754526360662,0.8317054510116577,0.2512783924447147,0.434805599059441,word2vec-google-news-300
A person is peeling an onion.,A person is peeling an eggplant.,2.0,76,0.3333333333333333,1.0,1.0,0.3212026086663813,0.914768636226654,0.6774263517359098,0.3688555374192896,0.9147686958312988,0.5882993818224738,0.3774841307865723,0.8947268724441528,0.4961006083486448,0.46100527875867076,0.8824169635772705,0.48879706517976573,0.5670570828005868,0.8870688676834106,0.49341137622560494,0.5126945515632957,word2vec-google-news-300
A monkey pushes another monkey.,The monkey pushed the other monkey.,4.800000190734863,77,0.9555555979410806,0.10873961448669434,0.13673573883611168,0.09226779100439614,0.8608899116516113,0.43395642485105745,0.343191095000498,0.8608899116516113,0.4412481680934154,0.34017039814347266,0.8683106899261475,0.5179150093781588,0.2679534144418951,0.8733546733856201,0.6146598739292335,0.17566743286704983,0.8705177307128906,0.5730538319308534,0.2271187794632939,word2vec-google-news-300
A squirrel runs around in circles.,A squirrel is moving in circles.,4.400000095367432,78,0.8666666878594291,0.1404867172241211,0.33553132143774167,0.07330589481972788,0.7870867848396301,0.5188382588388197,0.10382846479760915,0.7870867848396301,0.38589348100748966,0.19700910305396624,0.8020009398460388,0.35285322737104774,0.27066600259665,0.811003565788269,0.39108255825419846,0.3597982039132122,0.806086540222168,0.36429572726194304,0.33778211750772497,word2vec-google-news-300
A man is tying his shoe.,A man ties his shoe.,5.0,79,1.0,0.04461543634533882,0.1780001411460156,0.03819910704650467,0.7984378337860107,0.41482538520095114,0.2932859746181818,0.7984378337860107,0.37188552270605646,0.2336352360485443,0.8193786144256592,0.37429263804898993,0.2995341128598455,0.8320863246917725,0.431512648233248,0.3776651670361814,0.8270343542098999,0.4087426172815557,0.3473162842980874,word2vec-google-news-300
A boy is singing and playing the piano.,A boy is playing the piano.,3.0,80,0.5555555555555556,1.0,1.0,0.3212026086663813,0.9545801877975464,0.8043741085356403,0.3096807430108009,0.9545800685882568,0.6053739284349906,0.4318093073541437,0.9603013396263123,0.712251719060226,0.456033972214201,0.9635459184646606,0.7818937032284223,0.48252793253397713,0.9623324275016785,0.7559832642665862,0.4729625175460061,word2vec-google-news-300
A dog is eating water melon.,A dog is eating a piece of watermelon.,4.25,81,0.8333333333333333,1.0,1.0,0.3212026086663813,0.8512430787086487,0.503501770771602,0.4148935341213105,0.8512431383132935,0.3663195943627705,0.4088345248082573,0.8293414115905762,0.3227896786132419,0.42070803849446786,0.8166365623474121,0.3665071993205281,0.43951218820385535,0.8195993900299072,0.34834465379367807,0.4271338810054575,word2vec-google-news-300
A woman is chopping broccoli.,A woman is chopping broccoli with a knife.,4.25,82,0.8333333333333333,1.0,1.0,0.3212026086663813,0.9096487164497375,0.6346990434607753,0.4438502536585292,0.9096487164497375,0.40444124921019065,0.4059742891904464,0.8879469633102417,0.40127866323166406,0.49306119086290817,0.8736774921417236,0.43760789841000103,0.5885183123911042,0.8782851696014404,0.4252234317974637,0.5370167857119217,word2vec-google-news-300
A man is peeling a potato.,A man peeled a potatoe.,3.799999952316284,83,0.7333333227369521,-0.029536640271544456,0.17691789656399548,0.0,0.7063909769058228,0.1934158582777148,0.3588908968024504,0.7063909769058228,0.3320961648660402,0.10725767600099134,0.7048588991165161,0.24746184505839752,0.14533599193880786,0.7038120627403259,0.2647274120365224,0.18874862688391253,0.7039775252342224,0.2631796693596684,0.16870767487075333,word2vec-google-news-300
A woman is playing a guitar.,A man plays a guitar.,2.4000000953674316,84,0.42222224341498477,0.2190430909395218,0.3480342199719896,0.10950635096590323,0.8420780301094055,0.39676872216820125,0.5344875626353727,0.8420780301094055,0.5349041415431217,0.16465406473194466,0.8527007102966309,0.4818826019663687,0.24958618123115228,0.8584482669830322,0.4958080564403077,0.35497966452595037,0.8572407960891724,0.4988888379180648,0.2934032738931697,word2vec-google-news-300
A woman is slicing tomato.,A man is slicing onion.,1.600000023841858,85,0.24444444974263507,1.0,1.0,0.3212026086663813,0.8535365462303162,0.5079476504209658,0.4167712648563007,0.8535365462303162,0.523392527244249,0.21354181162503127,0.8496070504188538,0.44382105461489674,0.3110256966693267,0.8473442792892456,0.44675137932399567,0.4275253563492695,0.8474019765853882,0.45112900552351176,0.3609586651942102,word2vec-google-news-300
A man swims underwater.,A woman is swimming underwater.,2.0,86,0.3333333333333333,0.09271597862243652,0.09013985682474235,0.07157331818786346,0.8543931841850281,0.3209662721480938,0.7971326664897811,0.8543931841850281,0.491063891102833,0.25050341969207196,0.8635948300361633,0.4628315880917391,0.34104214311572584,0.868401050567627,0.49382345522787563,0.4436878517813952,0.8673913478851318,0.4896598572892098,0.3874867791383751,word2vec-google-news-300
A man and woman are talking.,A man and woman is eating.,1.600000023841858,87,0.24444444974263507,0.9999998807907104,1.0,0.6249336258142698,0.8275216221809387,0.46002256046308077,0.38402012086507703,0.8275216221809387,0.47445911325403456,0.19926821704193487,0.7557896971702576,0.3519184981857756,0.1538415030306292,0.6933997869491577,0.3398954286669795,0.08269305069011734,0.70396888256073,0.3463375165933025,0.08894168818860815,word2vec-google-news-300
A small dog is chasing a yoga ball.,A dog is chasing a ball.,4.0,88,0.7777777777777777,0.06928110867738724,0.23223539036847907,0.04845109299184303,0.8679535388946533,0.5286797936035085,0.3914065523194949,0.8679535388946533,0.36172967695125846,0.3716903106184404,0.86600261926651,0.330593488632015,0.4895754876774567,0.864642858505249,0.3656101782925647,0.6352717275913926,0.865404486656189,0.3515654012688445,0.5637119590638255,word2vec-google-news-300
The men are playing cricket.,The men are playing basketball.,2.200000047683716,89,0.37777778837415904,0.9999999403953552,1.0,0.4880961672434772,0.8446183204650879,0.5547727205893813,0.248892691000349,0.8446184396743774,0.4317566593461867,0.2957932171413349,0.8074365854263306,0.34866646622914155,0.28871340918979554,0.784747838973999,0.3628316264771845,0.28783439111578407,0.7898027300834656,0.3696297445368133,0.26111222745839585,word2vec-google-news-300
A man rides off on a motorcycle.,A man is riding on a motorcycle.,4.400000095367432,90,0.8666666878594291,0.0985056459903717,0.2422417955660845,0.06270986865749072,0.8531528115272522,0.5737802647638384,0.2454404755840836,0.8531528115272522,0.45601603240592503,0.2934423652168842,0.8709306120872498,0.4873132153311961,0.33158637075188485,0.8814055919647217,0.5510541896613647,0.37480761228846987,0.8769593834877014,0.5247025421381026,0.35568086694071593,word2vec-google-news-300
A man is playing a guitar.,A man is singing and playing a guitar.,3.5999999046325684,91,0.6888888676961262,1.0,1.0,0.3212026086663813,0.9439408183097839,0.7340062036489299,0.49612346818453784,0.9439407587051392,0.6053739284349906,0.34413596200003443,0.9487930536270142,0.6789096314186448,0.3978851579105514,0.951909065246582,0.738228815132236,0.45668863468819626,0.9513622522354126,0.7246434248702371,0.40783762184594025,word2vec-google-news-300
The man talked on the telephone.,The man is talking on the phone.,3.5999999046325684,92,0.6888888676961262,1.0,1.0,0.476706249717425,0.8834742307662964,0.7369421129629361,0.0,0.8834743499755859,0.5245208580598499,0.30461732979734324,0.8836184740066528,0.5508417329380957,0.28136840114679146,0.8822187781333923,0.5949258517859402,0.26746580255933144,0.8841917514801025,0.5725307072230765,0.2980965325131379,word2vec-google-news-300
A man is fishing.,A man is exercising.,0.5,93,0.0,1.0,1.0,0.3212026086663813,0.562215268611908,0.040733604800827106,0.17940287421380302,0.562215268611908,0.3170081595890333,0.002462387031875596,0.5365637540817261,0.15022739623454706,0.0,0.5225172638893127,0.12108473473598313,0.0,0.5251908302307129,0.13634768806341047,0.0,word2vec-google-news-300
A man is levitating.,A man is talking.,0.800000011920929,94,0.06666666931576198,1.0,1.0,0.3212026086663813,0.6232608556747437,0.14543625000034544,0.18532201670884801,0.6232609152793884,0.3971873838190453,0.003913461678641039,0.5997341275215149,0.24108055568492726,0.0018322967412981173,0.5867643356323242,0.21073045712889737,0.0018846353920689007,0.5892378091812134,0.22401402859287878,0.002551105986011215,word2vec-google-news-300
Two boys are driving.,Two bays are dancing.,0.6000000238418579,95,0.022222227520412863,0.07224325835704803,0.08474724245088683,0.06887907902166512,0.5901749134063721,0.17167682722432243,0.09924290170456401,0.5901749134063721,0.18004670527977162,0.07515668756717783,0.5771827101707458,0.05553995910599818,0.09090226568630799,0.5677708387374878,0.05755459139926855,0.10927140099010313,0.571033775806427,0.058678148981033185,0.1038002144508744,word2vec-google-news-300
A man is riding on a horse.,A girl is riding a horse.,2.5999999046325684,96,0.4666666454739041,1.0,1.0,0.3212026086663813,0.9045284390449524,0.5762705867521377,0.44621492666216084,0.9045284986495972,0.5882800161815995,0.31694711554391025,0.9102405905723572,0.596159138257132,0.34645108309603795,0.9132013916969299,0.6397947422961328,0.36970357215341226,0.9119287729263306,0.6280659863031053,0.3454978723767101,word2vec-google-news-300
A man is riding a bicycle.,A monkey is riding a bike.,2.0,97,0.3333333333333333,1.0,1.0,0.3212026086663813,0.8480774760246277,0.47151614489651017,0.4746935418758947,0.8480774760246277,0.48619451794094737,0.23878548249433085,0.8551371097564697,0.4816233994192717,0.2665185548022619,0.858639121055603,0.5298123220803224,0.2851998945843393,0.8579607605934143,0.5211853067117216,0.2622914604369327,word2vec-google-news-300
A man is slicing potatoes.,A woman is peeling potato.,2.200000047683716,98,0.37777778837415904,1.0,1.0,0.3212026086663813,0.7878414988517761,0.40165317235488285,0.32440580499045496,0.7878414988517761,0.41486165740859127,0.17328712226335174,0.7864238023757935,0.33418141722272665,0.2461023051517997,0.7856797575950623,0.34585804174231083,0.33282840021270393,0.7859808802604675,0.3469197545015228,0.2872709370372278,word2vec-google-news-300
A woman is peeling a potato.,A man is slicing potato.,2.4000000953674316,99,0.42222224341498477,1.0,1.0,0.3212026086663813,0.8207648396492004,0.45873478842671334,0.3521640801580718,0.8207648396492004,0.47314424702768076,0.18538472612643414,0.8230732679367065,0.40592617556788535,0.2629994654053655,0.8243800401687622,0.4190486148287399,0.35506069524216827,0.824462354183197,0.41926449579900726,0.3074449032126904,word2vec-google-news-300
